,Unnamed: 0,Date,slope,5,10,15,49,54,61,66,74,95,101,107,124,129,134,138,144,149,184,189,195,201,206,211,254,260,265,270,309,316,328,334,346,351,368,374,386,391,396,400,1,Time,Month
599,14618,2015-01-19 01:00:00,-3.357187699,0.05,0.08,-0.06,-0.23,0.38,-0.14,-0.06,,0.16,-0.14,-1.24,-0.12,0.0,-0.28,-0.12,-0.26,-0.62,-1.21,,-0.06,0.02,,-0.85,,-0.73,-0.14,,0.55,0.27,0.16,0.77,1.07,,-0.06,0.27,0.61,0.27,0.99,1.1,0.33,1,1
600,14690,2015-01-22 01:00:00,1.034166151,-8.66,-9.13,-9.68,-8.43,-12.09,-8.63,-9.75,,-9.68,-9.58,-9.78,-9.3,-8.8,-9.71,-10.13,-9.41,-9.44,-9.61,,-8.93,-11.43,,-9.27,,-9.58,-8.66,,-7.35,-8.3,-8.0,-9.41,-9.2,,-8.36,-8.83,-9.3,-6.96,-9.13,-8.86,-7.77,1,1
601,14701,2015-01-22 12:00:00,-3.47580512,-3.57,-2.57,-1.36,-4.83,-3.63,-3.51,-1.84,,-4.17,-5.79,-6.42,-0.26,-1.93,-4.29,-3.75,-4.29,-6.39,-5.73,,-4.96,-1.02,,-4.62,,-3.57,-4.2,,-0.7,-1.19,0.44,1.45,0.33,,-3.24,-3.15,-2.77,-4.41,-2.86,-1.81,-0.12,12,1
602,14735,2015-01-23 22:00:00,0.25809528,-9.41,-10.16,-9.54,-9.85,-12.83,-9.2,-10.2,,-9.2,-8.73,-9.07,-10.16,-9.61,-8.8,-10.02,-8.83,-8.13,-8.33,,-9.1,-10.23,,-8.8,,-10.3,-8.03,,-8.26,-8.86,-6.9,-9.17,-9.2,,-8.2,-8.86,-9.95,-7.54,-9.41,-7.71,-8.17,22,1
603,14752,2015-01-24 15:00:00,-1.880340316,-1.58,-1.53,-2.86,-1.87,-1.19,-1.79,-1.79,,-1.21,-2.98,-2.02,-1.61,-1.93,-3.27,-1.44,-1.79,-2.51,-2.13,,-1.67,-1.38,,-2.6,,-1.76,-2.1,,-0.99,-0.59,-1.84,-0.68,-0.93,,-1.99,-1.04,-1.36,-1.36,-1.36,-1.47,-1.64,15,1
604,14792,2015-01-26 07:00:00,0.701282902,-17.99,-18.61,-18.03,-16.96,-20.98,-18.97,-19.84,,-20.74,-17.47,-17.55,-20.03,-18.61,-19.06,-20.07,-18.83,-17.99,-18.56,,-18.25,-21.27,,-18.3,,-18.08,-19.65,,-19.1,-19.06,-16.87,-19.15,-19.29,,-16.7,-19.06,-18.88,-18.21,-18.25,-18.47,-17.13,7,1
605,14797,2015-01-26 12:00:00,-3.534364976,-11.43,-10.65,-11.29,-12.09,-10.86,-11.15,-10.3,,-11.29,-13.58,-13.51,-8.33,-10.2,-12.27,-11.08,-11.72,-13.16,-13.01,,-11.36,-9.0,,-11.51,,-10.51,-10.97,,-9.58,-10.09,-10.13,-8.33,-8.66,,-11.51,-11.01,-10.16,-11.15,-9.85,-9.99,-10.27,12,1
606,14859,2015-01-29 02:00:00,0.931117512,-11.51,-12.9,-12.79,-10.37,-18.61,-12.98,-13.39,,-15.06,-11.04,-9.24,-14.47,-13.81,-14.28,-14.2,-11.79,-10.72,-12.6,,-13.16,-17.47,,-12.9,,-12.68,-13.81,,-11.65,-14.79,-11.22,-14.31,-10.58,,-9.89,-13.89,-12.98,-10.58,-14.59,-11.79,-12.45,2,1
607,14871,2015-01-29 14:00:00,-0.584747829,-3.07,-2.36,-3.33,-3.69,-2.57,-2.39,-1.76,,-2.92,-4.71,-4.71,1.81,-1.87,-3.96,-2.22,-2.31,-4.17,-3.54,,-3.51,-1.13,,-3.33,,-3.27,-2.98,,-1.04,-2.1,-2.22,0.61,-1.33,,-2.57,-2.22,-2.28,-3.36,-2.68,-1.96,-2.16,14,1
608,14914,2015-01-31 09:00:00,1.517493512,-19.89,-20.12,-21.13,-19.47,-17.73,-19.7,-19.93,,-18.12,-20.5,-20.98,-17.55,-19.33,-21.37,-19.06,-19.61,-20.6,-20.64,,-18.61,-17.68,,-21.37,,-16.7,-13.13,,-19.38,-19.24,-21.32,-19.42,-18.52,,-20.12,-19.98,-19.24,-20.07,-18.25,-19.19,-19.65,9,1
609,14918,2015-01-31 13:00:00,-2.730305357,-16.41,-14.83,-15.47,-16.45,-14.35,-14.35,-14.43,,-15.06,-17.51,-18.52,-11.94,-12.38,-15.75,-15.02,-15.79,-17.64,-17.64,,-16.87,-13.7,,-16.2,,-16.96,-16.62,,-15.14,-15.35,-16.33,-12.38,-14.35,,-15.87,-15.55,-15.31,-16.33,-14.43,-15.22,-15.22,13,1
938,23064,2016-01-05 23:00:00,6.2010677,-10.51,-10.76,-10.34,-8.33,-14.28,-11.43,-12.57,,-10.44,-10.23,,-11.08,-11.83,-10.79,-10.93,-11.72,-11.65,-10.02,-10.93,,-14.79,-11.43,-11.43,-11.87,,,,-10.41,-10.09,-11.36,-13.43,-14.67,-13.93,,-9.61,-14.08,-11.94,-14.2,-5.33,,23,1
939,23080,2016-01-06 15:00:00,-0.375001362,-2.92,-1.99,-1.96,-6.07,-5.36,-3.57,-2.48,,-4.17,-5.7,,0.41,-3.27,-5.02,-5.02,-2.92,-6.29,-5.26,-4.9,,-3.69,-1.58,-3.87,-7.61,,,,-1.02,-1.99,-1.02,0.33,-1.64,-2.48,,-2.8,-2.8,-1.84,-2.6,-2.74,,15,1
940,23087,2016-01-06 22:00:00,3.045070497,-4.93,-6.45,-5.33,-5.57,-12.75,-6.58,-4.11,,-6.83,-7.28,,-6.52,-6.33,-4.77,-5.67,-3.93,-5.42,-4.59,-5.7,,-8.56,-5.45,-5.05,-7.74,,,,-4.87,-5.48,-3.04,-6.9,-6.29,-7.58,,-5.61,-7.71,-2.04,-8.53,-3.15,,22,1
941,23105,2016-01-07 16:00:00,-0.426130381,-1.1,-1.79,-1.1,-3.27,-3.93,-1.21,-1.64,,-2.45,-4.53,,-0.48,-1.81,-2.63,-3.63,-2.74,-3.51,-3.27,-3.01,,-3.54,-0.85,-1.76,-4.77,,,,-0.12,-1.47,0.83,-0.76,-1.33,-1.41,,-2.42,-2.02,-0.12,-2.1,-1.79,,16,1
942,23116,2016-01-08 03:00:00,0.529950704,-5.73,-7.16,-5.76,-5.7,-11.9,-6.39,-7.41,,-7.28,-7.16,,-6.9,-7.03,-6.58,-8.8,-6.39,-6.52,-6.48,-5.17,,-10.86,-6.48,-6.77,-7.06,,,,-5.3,-6.83,-4.47,-8.56,-8.2,-7.8,,-7.35,-8.13,-4.74,-8.7,-3.3,,3,1
943,23127,2016-01-08 14:00:00,-3.130187807,-1.02,-1.04,-2.1,-1.79,-0.59,-1.21,-1.19,,-0.62,-2.89,,-0.56,-1.07,-2.13,-0.79,-1.5,-2.65,-2.71,-1.67,,-0.54,-0.73,-2.16,-2.74,,,,-0.09,-0.12,-0.85,0.58,1.13,0.83,,-0.48,0.0,-0.62,-0.12,-1.79,,14,1
944,23162,2016-01-10 01:00:00,0.004029681,0.0,-0.03,-0.48,-0.12,0.11,-0.06,-0.09,,0.05,-0.7,,0.02,0.05,-0.62,-0.06,-0.12,-0.68,-0.68,-0.12,,0.16,0.05,-0.68,-0.73,,,,0.3,0.47,-0.14,0.41,0.0,0.11,,0.08,0.16,0.16,0.0,-0.2,,1,1
945,23186,2016-01-11 01:00:00,-2.894312316,-0.42,0.05,-1.02,-0.23,0.52,-0.56,-0.73,,0.91,-1.3,,0.16,-0.28,-0.59,0.16,0.14,-1.53,-1.07,-0.48,,0.41,-0.14,-1.64,-0.48,,,,0.66,0.85,-0.17,1.32,0.91,0.99,,0.93,0.44,0.0,1.53,0.0,,1,1
